_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
940,940,388184,ST JOACHIM CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,3395 ST CLAIR AVE E,English Separate,388184,3395,St Clair Ave E,3395 St Clair Ave E,M1L 1W3,Scarborough,Toronto,St. Joachim Catholic School,102003,112131,3395,None,,None,339,"{'type': 'Point', 'coordinates': (-1370315.6077386977, 5056160.2850766275)}"
941,941,63252,ST JOHN BOSCO CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,75 HOLMESDALE RD,English Separate,63252,75,Holmesdale Rd,75 Holmesdale Rd,M6E 1Y2,York,Toronto,St. John Bosco Catholic School,102003,8266,75,None,,None,668,"{'type': 'Point', 'coordinates': (-1385153.8488047633, 5057180.142614759)}"
942,942,829026,ST JOHN CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,780 KINGSTON RD,English Separate,829026,780,Kingston Rd,780 Kingston Rd,M4E 1R7,former Toronto,Toronto,St. John Catholic School,102003,30059637,780,None,,None,3786,"{'type': 'Point', 'coordinates': (-1372817.0824351436, 5052920.283166585)}"
943,943,14258325,ST JOHN HENRY NEWMAN CATHOLIC HIGH SCHOOL,None,ES,Toronto Catholic District School Board,100 BRIMLEY RD S,English Separate,14258325,100,Brimley Rd S,100 Brimley Rd S,M1M 3X4,Scarborough,Toronto,St. John Henry Newman Catholic High School,102004,30029505,100,None,,None,10496,"{'type': 'Point', 'coordinates': (-1367443.5976480558, 5055618.207821423)}"
944,944,6942850,ST JOHN PAUL II CATHOLIC SECONDARY SCHOOL,None,ES,Toronto Catholic District School Board,685 MILITARY TRL,English Separate,6942850,685,Military Trl,685 Military Trl,M1E 4P6,Scarborough,Toronto,Pope John Paul II Catholic Secondary School,102004,14658973,685,None,,None,8501,"{'type': 'Point', 'coordinates': (-1361943.4341160418, 5063123.827982226)}"
945,945,9950447,ST JOHN THE EVANGELIST CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,23 GEORGE ST,English Separate,9950447,23,George St,23 George St,M9N 2B4,York,Toronto,St.John The Evangelist,102003,9950436,23,None,,None,9829,"{'type': 'Point', 'coordinates': (-1390349.3371993194, 5060282.175378152)}"
946,946,9779709,ST JOHN VIANNEY CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,105 THISTLE DOWN BLVD,English Separate,9779709,105,Thistle Down Blvd,105 Thistle Down Blvd,M9V 1J5,Etobicoke,Toronto,St. John Vianney Catholic School,102003,9779703,105,None,,None,2621,"{'type': 'Point', 'coordinates': (-1392035.2180711203, 5064879.236280562)}"
947,947,523760,ST JOHN XXIII CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,175 GRENOBLE DR,English Separate,523760,175,Grenoble Dr,175 Grenoble Dr,M3C 3E7,North York,Toronto,St. John XXIII Catholic School,102003,445634,175,None,,None,5756,"{'type': 'Point', 'coordinates': (-1374721.543934929, 5057251.513994336)}"
948,948,8823972,ST JOSAPHAT CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,110 TENTH  ST,English Separate,8823972,110,Tenth St,110 Tenth St,M8V 3G1,Etobicoke,Toronto,St. Josaphat Catholic School,102003,20048481,110,None,,None,2591,"{'type': 'Point', 'coordinates': (-1392509.8012548992, 5048487.1243271055)}"
949,949,832894,ST JOSEPH CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,176 LESLIE ST,English Separate,832894,176,Leslie St,176 Leslie St,M4M 3C7,former Toronto,Toronto,St. Joseph Catholic School,102003,14023389,176,None,,None,225,"{'type': 'Point', 'coordinates': (-1376249.901697044, 5052108.051612115)}"
950,950,8128878,ST JOSEPH'S COLLEGE SCHOOL,None,ES,Toronto Catholic District School Board,74 WELLESLEY ST W,English Separate,8128878,74,Wellesley St W,74 Wellesley St W,M5S 1C4,former Toronto,Toronto,St. Joseph's College,102004,8128875,74,None,,None,4649,"{'type': 'Point', 'coordinates': (-1380888.5196021586, 5053165.8414334785)}"
951,951,13971304,ST JOSEPH'S MORROW PARK CATHOLIC SECONDARY SCHOOL,None,ES,Toronto Catholic District School Board,3379 BAYVIEW AVE,English Separate,13971304,3379,Bayview Ave,3379 Bayview Ave,M2M 3S4,North York,Toronto,St. Josephs Morrow Park,102004,9531674,3379,None,,None,24,"{'type': 'Point', 'coordinates': (-1377321.072785014, 5068090.765074056)}"
952,952,574322,ST JUDE CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,3251 WESTON RD,English Separate,574322,3251,Weston Rd,3251 Weston Rd,M9M 2T9,North York,Toronto,St. Jude Catholic School,102003,442805,3251,None,,None,952,"{'type': 'Point', 'coordinates': (-1390778.992728952, 5064833.464399117)}"
953,953,540372,ST KATERI TEKAKWITHA CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,70 MARGARET AVE,English Separate,540372,70,Margaret Ave,70 Margaret Ave,M2J 4C5,North York,Toronto,St. Kateri Tekakwitha Catholic School,102003,30101247,70,None,,None,6157,"{'type': 'Point', 'coordinates': (-1373235.5693000304, 5065582.346791898)}"
954,954,366586,ST KEVIN CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,15 MURRAY GLEN DR,English Separate,366586,15,Murray Glen Dr,15 Murray Glen Dr,M1R 3J6,Scarborough,Toronto,St. Kevin Catholic School,102003,110028,15,None,,None,8555,"{'type': 'Point', 'coordinates': (-1371694.0068853926, 5061009.023096321)}"
955,955,4605081,ST LAWRENCE CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,2216 LAWRENCE AVE E,English Separate,4605081,2216,Lawrence Ave E,2216 Lawrence Ave E,M1P 2P9,Scarborough,Toronto,St. Lawrence Catholic School,102003,4605094,2216,None,,None,3828,"{'type': 'Point', 'coordinates': (-1369620.2881295248, 5060291.511933108)}"
956,956,7570012,ST LEO CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,165 STANLEY AVE,English Separate,7570012,165,Stanley Ave,165 Stanley Ave,M8V 1P1,Etobicoke,Toronto,St. Leo Catholic School,102003,20052938,165,None,,None,2520,"{'type': 'Point', 'coordinates': (-1391036.6052278301, 5049879.927083642)}"
957,957,13315640,ST LEONARD ADULT EDUCATION CENTRE,None,ES,Toronto Catholic District School Board,100 RAVEL RD,English Separate,13315640,100,Ravel Rd,100 Ravel Rd,M2H 1S9,North York,Toronto,Oxford Academy,102003,13315627,100,None,,None,6503,"{'type': 'Point', 'coordinates': (-1375414.221127851, 5066885.910719507)}"
958,958,6942666,ST LOUIS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,11 MORGAN AVE,English Separate,6942666,11,Morgan Ave,11 Morgan Ave,M8Y 2Z7,Etobicoke,Toronto,St. Louis Catholic School,102003,20053158,11,None,,None,2139,"{'type': 'Point', 'coordinates': (-1391075.8673238931, 5051254.814573744)}"
959,959,8431736,ST LUIGI CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,2 RUSKIN AVE,English Separate,8431736,2,Ruskin Ave,2 Ruskin Ave,M6P 3P8,former Toronto,Toronto,St. Luigi Catholic School,102003,8431729,2,None,,None,4342,"{'type': 'Point', 'coordinates': (-1385987.437098605, 5054326.281157905)}"
960,960,545070,ST MADELEINE CATHOLIC ELEMENTARY SCHOOL,None,FS,Conseil scolaire de district catholique Centre-Sud,1 NESS DR,French Separate,545070,1,Ness Dr,1 Ness Dr,M3A 2W1,North York,Toronto,St Madeleine Catholic Elementary School,102003,439610,1,None,,None,6276,"{'type': 'Point', 'coordinates': (-1372690.41205893, 5062636.718216727)}"
961,961,11901986,ST MALACHY CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,80 BENNETT RD,English Separate,11901986,80,Bennett Rd,80 Bennett Rd,M1E 3Y3,Scarborough,Toronto,St. Malachy Catholic School,102003,11901984,80,None,,None,7338,"{'type': 'Point', 'coordinates': (-1359834.9199730346, 5060323.128958247)}"
962,962,996286,ST MARCELLUS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,15 DENFIELD ST,English Separate,996286,15,Denfield St,15 Denfield St,M9R 3H2,Etobicoke,Toronto,St. Marcellus Catholic School,106007,909523,15,None,,None,1457,"{'type': 'Point', 'coordinates': (-1393780.9225927133, 5058406.351288923)}"
963,963,14120386,ST MARGARET CATHOLIC ELEMENTARY SCHOOL - AMEER SITE,None,ES,Toronto Catholic District School Board,50 AMEER AVE,English Separate,14120386,50,Ameer Ave,50 Ameer Ave,M6A 2L3,North York,Toronto,Sir Sandford Fleming Academy,102004,30061212,50,None,,None,4790,"{'type': 'Point', 'coordinates': (-1383263.930826819, 5061436.164205329)}"
964,964,496586,ST MARGARET CATHOLIC ELEMENTARY SCHOOL - CARMICHAEL SITE,None,ES,Toronto Catholic District School Board,85 CARMICHAEL AVE,English Separate,496586,85,Carmichael Ave,85 Carmichael Ave,M5M 2X1,North York,Toronto,St. Margaret Catholic School,102003,443017,85,None,,None,5123,"{'type': 'Point', 'coordinates': (-1381835.7148014088, 5061926.009702501)}"
965,965,4650231,ST MARGARET'S PUBLIC SCHOOL,None,EP,Toronto District School Board,235 GALLOWAY RD,English Public,4650231,235,Galloway Rd,235 Galloway Rd,M1E 1X5,Scarborough,Toronto,St. Margaret's Public School,102001,30025638,235,None,,None,7948,"{'type': 'Point', 'coordinates': (-1362301.3593080046, 5060589.441856082)}"
966,966,300816,ST MARGUERITE BOURGEOYS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,75 ALEXMUIR BLVD,English Separate,300816,75,Alexmuir Blvd,75 Alexmuir Blvd,M1V 1H6,Scarborough,Toronto,St. Marguerite Bourgeoys Catholic School,102003,104354,75,None,,None,7182,"{'type': 'Point', 'coordinates': (-1368316.1669219662, 5066951.743442479)}"
967,967,10142951,ST MARGUERITE D'YOUVILLE CATHOLIC ELEMENTARY SCHOOL,None,FS,Conseil scolaire de district catholique Centre-Sud,755 ROYAL YORK RD,French Separate,10142951,755,Royal York Rd,755 Royal York Rd,M8Y 2T3,Etobicoke,Toronto,None,115001,10142922,755,None,,None,2413,"{'type': 'Point', 'coordinates': (-1391189.433376184, 5052500.370711211)}"
968,968,350045,ST MARIA GORETTI CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,21 KENMARK BLVD,English Separate,350045,21,Kenmark Blvd,21 Kenmark Blvd,M1K 3N8,Scarborough,Toronto,St. Maria Goretti Catholic School,102003,111374,21,None,,None,8220,"{'type': 'Point', 'coordinates': (-1369059.914715538, 5057830.6574100815)}"
969,969,7940024,ST MARK CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,45 CLOVERHILL RD,English Separate,7940024,45,Cloverhill Rd,45 Cloverhill Rd,M8Y 1T4,Etobicoke,Toronto,St. Mark Catholic School,102003,7940021,45,None,,None,1363,"{'type': 'Point', 'coordinates': (-1389949.13776639, 5051998.2538639475)}"
970,970,10257820,ST MARTHA CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,1865 SHEPPARD AVE W,English Separate,10257820,1865,Sheppard Ave W,1865 Sheppard Ave W,M3L 1Y5,North York,Toronto,St. Martha Catholic School,102003,10257821,1865,None,,None,6699,"{'type': 'Point', 'coordinates': (-1387778.0575865426, 5064089.058539238)}"
971,971,365462,ST MARTIN DE PORRES CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,230 MORNINGSIDE AVE,English Separate,365462,230,Morningside Ave,230 Morningside Ave,M1E 3E1,Scarborough,Toronto,St. Martin de Porres Catholic School,102003,108387,230,None,,None,4015,"{'type': 'Point', 'coordinates': (-1361561.8567087403, 5060281.250179351)}"
972,972,795079,ST MARY CATHOLIC ACADEMY SECONDARY SCHOOL,None,ES,Toronto Catholic District School Board,66 DUFFERIN PARK AVE,English Separate,795079,66,Dufferin Park Ave,66 Dufferin Park Ave,M6H 1J6,former Toronto,Toronto,St. Mary Catholic Academy,102004,1144305,66,None,,None,3328,"{'type': 'Point', 'coordinates': (-1384577.658008412, 5053349.098665976)}"
973,973,8457265,ST MARY CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,20 PORTUGAL SQ,English Separate,8457265,20,Portugal Sq,20 Portugal Sq,M6J 3P2,former Toronto,Toronto,St. Mary Catholic School,102003,14674139,20,None,,None,4211,"{'type': 'Point', 'coordinates': (-1382706.6997428832, 5051433.892276389)}"
974,974,10364883,ST MARY OF THE ANGELS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,1477 DUFFERIN ST,English Separate,10364883,1477,Dufferin St,1477 Dufferin St,M6H 4C7,former Toronto,Toronto,St. Mary Of The Angels Catholic School,102003,10364636,1477,None,,None,557,"{'type': 'Point', 'coordinates': (-1384813.6063698465, 5055115.622045093)}"
975,975,10635876,ST MATTHEW CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,18 LAVENDER RD,English Separate,10635876,18,Lavender Rd,18 Lavender Rd,M6N 2B5,York,Toronto,St. Matthew Catholic School,102003,14072375,18,None,,None,731,"{'type': 'Point', 'coordinates': (-1386798.1079686563, 5056647.911372297)}"
976,976,571309,ST MATTHIAS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,101 VAN HORNE AVE,English Separate,571309,101,Van Horne Ave,101 Van Horne Ave,M2J 2S8,North York,Toronto,St. Matthias Catholic School,102003,437364,101,None,,None,6984,"{'type': 'Point', 'coordinates': (-1374986.4270028402, 5065933.369264705)}"
977,977,1011124,ST MAURICE CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,45 KINGSVIEW BLVD,English Separate,1011124,45,Kingsview Blvd,45 Kingsview Blvd,M9R 1T7,Etobicoke,Toronto,St. Maurice Catholic School,102003,30092086,45,None,,None,1929,"{'type': 'Point', 'coordinates': (-1393224.4015122955, 5060403.84320403)}"
978,978,8351474,ST MICHAEL CATHOLIC ELEMENTARY SCHOOL - BLDG 1,None,ES,Toronto Catholic District School Board,50 GEORGE ST S,English Separate,8351474,50,George St S,50 George St S,M5A 4B2,former Toronto,Toronto,St. Michael Catholic School,102003,8351473,50,None,,None,3493,"{'type': 'Point', 'coordinates': (-1379822.298797988, 5050922.879004971)}"
979,979,6168187,ST MICHAEL CATHOLIC ELEMENTARY SCHOOL - BLDG 2,None,ES,Toronto Catholic District School Board,49 HENRY LANE TER,English Separate,6168187,49,Henry Lane Ter,49 Henry Lane Ter,M5A 4B5,former Toronto,Toronto,None,115001,6168193,49,None,,None,3645,"{'type': 'Point', 'coordinates': (-1379853.874133996, 5050803.014013977)}"
980,980,2184376,ST MICHAEL FRENCH CATHOLIC ELEMENTARY SCHOOL,None,FS,Conseil scolaire de district catholique Centre-Sud,29 MEADOWVALE RD,French Separate,2184376,29,Meadowvale Rd,29 Meadowvale Rd,M1C 1R7,Scarborough,Toronto,None,100001,2184375,29,None,,None,8470,"{'type': 'Point', 'coordinates': (-1358898.7929608081, 5060829.365973167)}"
981,981,773895,ST MICHAEL'S CHOIR SCHOOL - CHORAL BLDG,None,ES,Toronto Catholic District School Board,66 BOND ST,English Separate,773895,66,Bond St,66 Bond St,M5B 1X2,former Toronto,Toronto,St. Michael Choir Jr,102003,1144656,66,None,,None,3029,"{'type': 'Point', 'coordinates': (-1380292.3478987096, 5051894.20002378)}"
982,982,773896,ST MICHAEL'S CHOIR SCHOOL - ELEMENTARY,None,ES,Toronto Catholic District School Board,67 BOND ST,English Separate,773896,67,Bond St,67 Bond St,M5B 1X5,former Toronto,Toronto,St. Michael Choir Sr,102007,1144656,67,None,,None,3029,"{'type': 'Point', 'coordinates': (-1380249.715722652, 5051928.296574843)}"
983,983,773893,ST MICHAEL'S CHOIR SCHOOL - GYMNASIUM BLDG,None,ES,Toronto Catholic District School Board,56 BOND ST,English Separate,773893,56,Bond St,56 Bond St,M5B 1X2,former Toronto,Toronto,St Michaels Parish Hall,109001,1144656,56,None,,None,3029,"{'type': 'Point', 'coordinates': (-1380303.771288122, 5051866.0849762475)}"
984,984,14205177,ST MICHAEL'S CHOIR SCHOOL - SECONDARY,None,ES,Toronto Catholic District School Board,69 BOND ST,English Separate,14205177,69,Bond St,69 Bond St,M5B 1X4,former Toronto,Toronto,None,115001,1144656,69,None,,None,3029,"{'type': 'Point', 'coordinates': (-1380250.470219792, 5051939.248626449)}"
985,985,8837322,ST MICHAEL'S COLLEGE   ,None,PR,None,1515 BATHURST ST,Private,8837322,1515,Bathurst St,1515 Bathurst St,M5P 3H4,York,Toronto,None,115001,8837318,1515,None,,None,436,"{'type': 'Point', 'coordinates': (-1382609.3012792212, 5056038.391986364)}"
986,986,7632822,ST MONICA CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,14 BROADWAY AVE,English Separate,7632822,14,Broadway Ave,14 Broadway Ave,M4P 1T4,former Toronto,Toronto,St. Monica Catholic School,102003,7632816,14,None,,None,45,"{'type': 'Point', 'coordinates': (-1380254.597710089, 5058436.380007461)}"
987,987,2133565,ST MOTHER TERESA CATHOLIC ACADEMY,None,ES,Toronto Catholic District School Board,40 SEWELLS RD,English Separate,2133565,40,Sewell's Rd,40 Sewell's Rd,M1B 3G5,Scarborough,Toronto,St. Mother Teresa Catholic Academy,102004,2133566,40,None,,None,8919,"{'type': 'Point', 'coordinates': (-1362589.1251636376, 5065626.6088279)}"
988,988,301461,ST NICHOLAS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,33 AMARILLO DR,English Separate,301461,33,Amarillo Dr,33 Amarillo Dr,M1J 2P7,Scarborough,Toronto,St. Nicholas Catholic School,102003,110175,33,None,,None,7194,"{'type': 'Point', 'coordinates': (-1365876.4099577654, 5059123.129895977)}"
989,989,71978,ST NICHOLAS OF BARI CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,363 ROGERS RD,English Separate,71978,363,Rogers Rd,363 Rogers Rd,M6E 1R6,York,Toronto,St. Nicholas Of Bari Catholic School,102003,8745,363,None,,None,849,"{'type': 'Point', 'coordinates': (-1386128.7638723075, 5056737.155259201)}"
990,990,1038674,ST NOEL CHABANEL CATHOLIC ELEMENTARY SCHOOL,None,FS,Conseil scolaire de district catholique Centre-Sud,30 THISTLE DOWN BLVD,French Separate,1038674,30,Thistle Down Blvd,30 Thistle Down Blvd,M9V 1H8,Etobicoke,Toronto,None,114001,907072,30,None,,None,2621,"{'type': 'Point', 'coordinates': (-1392621.9061009958, 5064882.4343602825)}"
991,991,539709,ST NORBERT CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,60 MANIZA RD,English Separate,539709,60,Maniza Rd,60 Maniza Rd,M3K 1R6,North York,Toronto,St. Norbert Catholic School,102003,443285,60,None,,None,6143,"{'type': 'Point', 'coordinates': (-1384928.8323692128, 5062581.705130168)}"
992,992,2917611,ST OSCAR ROMERO CATHOLIC SECONCARY SCHOOL,None,ES,Toronto Catholic District School Board,99 HUMBER BLVD,English Separate,2917611,99,Humber Blvd,99 Humber Blvd,M6N 2H4,York,Toronto,St. Oscar Romero Catholic Secondary School,102004,2884873,99,None,,None,9746,"{'type': 'Point', 'coordinates': (-1387858.8056155976, 5056895.954427216)}"
993,993,564800,ST PASCHAL BAYLON CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,15 ST PASCHAL CRT,English Separate,564800,15,St Paschal Crt,15 St Paschal Crt,M2M 1X6,North York,Toronto,St. Paschal Baylon Catholic School,102003,436962,15,None,,None,6777,"{'type': 'Point', 'coordinates': (-1380591.8137926005, 5068273.513903171)}"
994,994,6355204,ST PATRICK CATHOLIC SECONDARY SCHOOL,None,ES,Toronto Catholic District School Board,49 FELSTEAD AVE,English Separate,6355204,49,Felstead Ave,49 Felstead Ave,M4J 1G3,former Toronto,Toronto,St. Patrick Catholic Secondary School,102004,20053274,49,None,,None,3430,"{'type': 'Point', 'coordinates': (-1375541.94261876, 5053409.676536859)}"
995,995,11070056,ST PAUL CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,80 SACKVILLE ST,English Separate,11070056,80,Sackville St,80 Sackville St,M5A 3E5,former Toronto,Toronto,St. Paul Catholic School,102003,14661318,80,None,,None,4353,"{'type': 'Point', 'coordinates': (-1378960.6148111026, 5051594.051489465)}"
996,996,825426,ST PIUS X CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,71 JANE ST,English Separate,825426,71,Jane St,71 Jane St,M6S 3Y3,former Toronto,Toronto,St. Pius X Catholic School,102003,1145511,71,None,,None,694,"{'type': 'Point', 'coordinates': (-1389012.221948354, 5053746.688243037)}"
997,997,518696,ST RAPHAEL CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,3 GADE DR,English Separate,518696,3,Gade Dr,3 Gade Dr,M3M 2K2,North York,Toronto,St. Raphael Catholic School,102003,444040,3,None,,None,5656,"{'type': 'Point', 'coordinates': (-1387058.7138326077, 5062421.511490749)}"
998,998,841367,ST RAYMOND CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,402 MELITA CRES,English Separate,841367,402,Melita Cres,402 Melita Cres,M6G 3X6,former Toronto,Toronto,St. Bruno / St. Raymond Catholic School,102003,1141684,402,None,,None,3974,"{'type': 'Point', 'coordinates': (-1383713.0356071533, 5054958.1754021635)}"
999,999,375269,ST RENE GOUPIL CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,44 PORT ROYAL TRL,English Separate,375269,44,Port Royal Trl,44 Port Royal Trl,M1V 2G8,Scarborough,Toronto,St. Rene Goupil Catholic School,102003,103481,44,None,,None,8721,"{'type': 'Point', 'coordinates': (-1368249.727509901, 5068255.588525517)}"
1000,1000,6408660,ST RICHARD CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,960 BELLAMY RD N,English Separate,6408660,960,Bellamy Rd N,960 Bellamy Rd N,M1H 1H1,Scarborough,Toronto,St. Richard Catholic School,102003,108383,960,None,,None,7313,"{'type': 'Point', 'coordinates': (-1365848.7339487718, 5061560.640717255)}"
1001,1001,11405331,ST RITA CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,178 EDWIN AVE,English Separate,11405331,178,Edwin Ave,178 Edwin Ave,M6P 3Z9,former Toronto,Toronto,St. Rita Catholic School,102003,30119676,178,None,,None,3375,"{'type': 'Point', 'coordinates': (-1386293.3850886186, 5054794.966664578)}"
1002,1002,485543,ST ROBERT CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,70 BAINBRIDGE AVE,English Separate,485543,70,Bainbridge Ave,70 Bainbridge Ave,M3H 2K2,North York,Toronto,St. Robert Catholic School,102003,441352,70,None,,None,4862,"{'type': 'Point', 'coordinates': (-1382843.608529102, 5063819.155251819)}"
1003,1003,10430603,ST ROCH CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,174 DUNCANWOODS DR,English Separate,10430603,174,Duncanwoods Dr,174 Duncanwoods Dr,M9L 2E3,North York,Toronto,St. Roch Catholic School,102003,10430565,174,None,,None,5456,"{'type': 'Point', 'coordinates': (-1392603.0434230086, 5066893.482760617)}"
1004,1004,354417,ST ROSE OF LIMA CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,3220 LAWRENCE AVE E,English Separate,354417,3220,Lawrence Ave E,3220 Lawrence Ave E,M1H 1A4,Scarborough,Toronto,St. Rose Of Lima Catholic School,102003,30061518,3220,None,,None,3828,"{'type': 'Point', 'coordinates': (-1366210.285748571, 5060368.832538884)}"
1005,1005,9638114,ST SEBASTIAN CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,717 BROCK AVE,English Separate,9638114,717,Brock Ave,717 Brock Ave,M6H 3P1,former Toronto,Toronto,St. Sebastian Catholic School,102003,14012744,717,None,,None,3066,"{'type': 'Point', 'coordinates': (-1385058.9202363414, 5054067.80220598)}"
1006,1006,30016433,ST SIMON CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,24 STRATHBURN BLVD,English Separate,30016433,24,Strathburn Blvd,24 Strathburn Blvd,M9M 2K3,North York,Toronto,St. Simon Catholic School,102003,445303,24,None,,None,6808,"{'type': 'Point', 'coordinates': (-1390912.027338519, 5062294.825066284)}"
1007,1007,1003707,ST STEPHEN CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,55 GOLFDOWN DR,English Separate,1003707,55,Golfdown Dr,55 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,St. Stephen Catholic School,102003,907698,55,None,,None,1690,"{'type': 'Point', 'coordinates': (-1392552.3235661774, 5063105.000557189)}"
1008,1008,386354,ST SYLVESTER CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,260 SILVER SPRINGS BLVD,English Separate,386354,260,Silver Springs Blvd,260 Silver Springs Blvd,M1V 1S4,Scarborough,Toronto,St. Sylvester Catholic School,102003,104551,260,None,,None,8952,"{'type': 'Point', 'coordinates': (-1369780.9873244502, 5066995.532492767)}"
1009,1009,352125,ST THERESA SHRINE CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,2665 KINGSTON RD,English Separate,352125,2665,Kingston Rd,2665 Kingston Rd,M1M 1M2,Scarborough,Toronto,St. Theresa Shrine,102003,112019,2665,None,,None,3786,"{'type': 'Point', 'coordinates': (-1367583.1098414757, 5055756.7948215585)}"
1010,1010,8571075,ST THOMAS AQUINAS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,636 GLENHOLME AVE,English Separate,8571075,636,Glenholme Ave,636 Glenholme Ave,M6E 3G9,York,Toronto,St. Thomas Aquinas Catholic School,102003,8570974,636,None,,None,615,"{'type': 'Point', 'coordinates': (-1384554.5024192436, 5057875.098937244)}"
1011,1011,9234029,ST THOMAS MORE CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,2300 ELLESMERE RD,English Separate,9234029,2300,Ellesmere Rd,2300 Ellesmere Rd,M1G 3M7,Scarborough,Toronto,St. Thomas More Catholic School,102003,9234028,2300,None,,None,7835,"{'type': 'Point', 'coordinates': (-1364361.276822486, 5062368.615951101)}"
1012,1012,5145355,ST TIMOTHY CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,25 ROCHELLE CRES,English Separate,5145355,25,Rochelle Cres,25 Rochelle Cres,M2J 1Y3,North York,Toronto,St. Timothy Catholic School,102003,5145339,25,None,,None,6567,"{'type': 'Point', 'coordinates': (-1374600.226382437, 5064648.287916348)}"
1013,1013,356351,ST URSULA CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,215 LIVINGSTON RD,English Separate,356351,215,Livingston Rd,215 Livingston Rd,M1E 1L8,Scarborough,Toronto,St. Ursula Catholic School,102003,30059524,215,None,,None,8348,"{'type': 'Point', 'coordinates': (-1363138.3855089084, 5058651.449542576)}"
